paper_fig,benchmark_group,profile,source_csv,source_archive_or_run_id,source_row_id,config_file,config_hash,git_commit_if_available,host,os,cpu,seed,dataset,workload,scheme,variant,N,ops,query_ratio,update_ratio,budget,selectivity,timeout_s,metric_name,metric_value,metric_unit,metric_source,evaluator,auc_mode,is_paper_metric,notes
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1946,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1947,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1948,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1949,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1950,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1951,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1952,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1953,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1954,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1955,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1956,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1957,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1958,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1959,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1960,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1961,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1962,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1963,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1964,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1965,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1966,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1967,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1968,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1969,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1970,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1971,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1972,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1973,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1974,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1975,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1976,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1977,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1978,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1979,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1980,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1981,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1982,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1024,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1983,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1984,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1985,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1986,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1987,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1988,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1989,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1990,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1991,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1992,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1993,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1994,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1995,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1996,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1997,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1998,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row1999,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row2000,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row2001,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row2002,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row2003,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
fig6_mechanism,fig_mechanism,paper_full,artifact_results_sp/raw/paper_full/fig6_mechanism/fig_mechanism_cell_load_touch_skew.csv,eval_full_sp,row2004,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,gowalla_location,real_temporal,PGM-Learned-Naive,,,,,,,,,real_cell_load,1023,count,mechanism CSV,mechanism,not_auc,true,
