scheme,dataset,units,top_k,region_precision_at_k,hotspot_precision_at_k,hotspot_log_precision_at_k,layout_class_precision_at_k,distinct_precision_at_k,region_auc,load_auc,layout_class_auc,hotspot_auc,hotspot_log_auc,log_growth_auc,maintenance_auc,log_correlation,log_truth_correlation,maintenance_correlation
PGM-Learned-Naive,geolife_lat-real_temporal-L50000-U1048576-B1024-T128,49,10,0.1,1.0,1.0,1.0,0.0,0.46153846153846156,0.4576923076923077,0.9871794871794872,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.5,1.0,1.0,0.0
