scheme,dataset,units,top_k,region_precision_at_k,hotspot_precision_at_k,hotspot_log_precision_at_k,layout_class_precision_at_k,distinct_precision_at_k,region_auc,load_auc,layout_class_auc,hotspot_auc,hotspot_log_auc,log_growth_auc,maintenance_auc,log_correlation,log_truth_correlation,maintenance_correlation
LOCI-Full,gowalla_location-real_temporal-L200000-U1048576-B1024-T128,328,66,0.16666666666666666,1.0,0.21212121212121213,0.12121212121212122,0.0,0.5589289845015036,0.5589289845015036,0.5,0.9904580152671756,0.5,0.5,0.5,0.0,0.0,0.0
