paper_fig,benchmark_group,profile,dataset,workload,scheme,variant,N,ops,query_ratio,update_ratio,budget,selectivity,metric_name,metric_unit,metric_source,evaluator,auc_mode,is_paper_metric,mean,std,min,max,sample_count,seeds,source_csv,source_row_id,source_archive_or_run_id,config_file,config_hash,notes
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoCert,,1000000,,,,,,diagnostic_region_auc,auc,attack_eval.py,attack_eval,raw_auc,false,0.9996259377127844,5.478940953466322e-05,0.9995747963844542,0.9997019191148752,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,preserved_from=region_auc; excluded_from=max_cert_probe_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoCert,,1000000,,,,,,layout_shape_adv_auc,auc,derived,derived_summary,adv_auc,true,0.8209647495361782,0.0015441725690413849,0.8190735321017011,0.8228559669706551,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,derived_from=layout_shape_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoCert,,1000000,,,,,,layout_shape_auc,auc,attack_eval.py,attack_eval,raw_auc,true,0.8209647495361782,0.0015441725690413849,0.8190735321017011,0.8228559669706551,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoCert,,1000000,,,,,,maintenance_cause_adv_auc,auc,derived,derived_summary,adv_auc,true,0.5,0.0,0.5,0.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,derived_from=maintenance_cause_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoCert,,1000000,,,,,,maintenance_cause_auc,auc,attack_eval.py,attack_eval,raw_auc,true,0.5,0.0,0.5,0.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoCert,,1000000,,,,,,max_cert_probe_auc,auc,derived,derived_summary,adv_auc,true,0.8209647495361782,0.0015441725690413849,0.8190735321017011,0.8228559669706551,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,"derived_from=layout_shape_adv_auc,patch_pressure_adv_auc,maintenance_cause_adv_auc"
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoCert,,1000000,,,,,,patch_pressure_adv_auc,auc,derived,derived_summary,adv_auc,true,0.5,0.0,0.5,0.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,derived_from=patch_pressure_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoCert,,1000000,,,,,,patch_pressure_auc,auc,attack_eval.py,attack_eval,raw_auc,true,0.5,0.0,0.5,0.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoCert__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoPad,,1000000,,,,,,diagnostic_hotspot_auc,auc,attack_eval.py,attack_eval,raw_auc,false,0.9850387943204243,0.0018274636745677214,0.9825468363379286,0.9868781065088758,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,preserved_from=hotspot_auc; excluded_from=max_cert_probe_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoPad,,1000000,,,,,,diagnostic_region_auc,auc,attack_eval.py,attack_eval,raw_auc,false,0.9934923684939784,0.0012306002533632417,0.9917773838431402,0.9946061540321606,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,preserved_from=region_auc; excluded_from=max_cert_probe_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoPad,,1000000,,,,,,layout_shape_adv_auc,auc,derived,derived_summary,adv_auc,true,0.5,0.0,0.5,0.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,derived_from=layout_shape_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoPad,,1000000,,,,,,layout_shape_auc,auc,attack_eval.py,attack_eval,raw_auc,true,0.5,0.0,0.5,0.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoPad,,1000000,,,,,,maintenance_cause_adv_auc,auc,derived,derived_summary,adv_auc,true,0.5,0.0,0.5,0.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,derived_from=maintenance_cause_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoPad,,1000000,,,,,,maintenance_cause_auc,auc,attack_eval.py,attack_eval,raw_auc,true,0.5,0.0,0.5,0.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoPad,,1000000,,,,,,max_cert_probe_auc,auc,derived,derived_summary,adv_auc,true,0.9733141676484687,0.0013431807466941536,0.9718923833975182,0.9751159763313609,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,"derived_from=layout_shape_adv_auc,patch_pressure_adv_auc,maintenance_cause_adv_auc"
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoPad,,1000000,,,,,,patch_pressure_adv_auc,auc,derived,derived_summary,adv_auc,true,0.9733141676484687,0.0013431807466941536,0.9718923833975182,0.9751159763313609,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,derived_from=patch_pressure_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoPad,,1000000,,,,,,patch_pressure_auc,auc,attack_eval.py,attack_eval,raw_auc,true,0.9733141676484687,0.0013431807466941536,0.9718923833975182,0.9751159763313609,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoPad__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoProto,,1000000,,,,,,diagnostic_hotspot_auc,auc,attack_eval.py,attack_eval,raw_auc,false,0.9850387943204243,0.0018274636745677214,0.9825468363379286,0.9868781065088758,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoProto__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoProto__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoProto__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,preserved_from=hotspot_auc; excluded_from=max_cert_probe_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoProto,,1000000,,,,,,diagnostic_region_auc,auc,attack_eval.py,attack_eval,raw_auc,false,0.9935190899122035,0.0013193007028090848,0.9916865942196247,0.9947391488332729,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoProto__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoProto__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoProto__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,preserved_from=region_auc; excluded_from=max_cert_probe_auc
fig7_attack_auc,fig2_component_ablation,paper_full,synthetic,skew_hotspot_drift_mix,LOCI-NoProto,,1000000,,,,,,layout_shape_adv_auc,auc,derived,derived_summary,adv_auc,true,0.5,0.0,0.5,0.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoProto__synthetic__skew_hotspot_drift_mix__N1000000__s0.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoProto__synthetic__skew_hotspot_drift_mix__N1000000__s1.csv;artifact_results_sp/raw/paper_full/fig7_attack_auc/attacks/fig2__LOCI-NoProto__synthetic__skew_hotspot_drift_mix__N1000000__s2.csv,row0,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,derived_from=layout_shape_auc
