paper_fig,benchmark_group,profile,dataset,workload,scheme,variant,N,ops,query_ratio,update_ratio,budget,selectivity,metric_name,metric_unit,metric_source,evaluator,auc_mode,is_paper_metric,mean,std,min,max,sample_count,seeds,source_csv,source_row_id,source_archive_or_run_id,config_file,config_hash,notes
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,128,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row30;row31;row32,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,128,-1,patch_update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,14.659933333333333,2.9643373540960027,11.1581,18.4068,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row30;row31;row32,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,128,-1,refresh_count,count,bench_wide.csv,benchmark,not_auc,true,50.0,5.0990195135927845,45.0,57.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row30;row31;row32,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,128,-1,response_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,940544.7970218506,35502.9687548872,893285.8406169666,978858.7726708074,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row30;row31;row32,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,128,-1,response_mib,MiB,derived,derived_summary,not_auc,true,0.8969734163492685,0.033858269457709506,0.851903763405768,0.9335124708850931,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row30;row31;row32,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,128,-1,scheduled_refresh_count,count,bench_wide.csv,benchmark,not_auc,true,3.0,0.0,3.0,3.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row30;row31;row32,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,128,-1,search_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,32.97423333333334,1.1783901909903285,31.3747,34.179,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row30;row31;row32,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,128,-1,server_storage_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,39424938.666666664,206732.86124422072,39134080.0,39596032.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row30;row31;row32,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,128,-1,server_storage_mib,MiB,derived,derived_summary,not_auc,true,37.598551432291664,0.19715582012579033,37.3211669921875,37.76171875,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row30;row31;row32,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,128,-1,update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,14.659933333333333,2.9643373540960027,11.1581,18.4068,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row30;row31;row32,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,256,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row45;row46;row47,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,256,-1,patch_update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,13.320666666666668,2.11291199427604,10.4555,15.4879,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row45;row46;row47,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,256,-1,refresh_count,count,bench_wide.csv,benchmark,not_auc,true,47.666666666666664,3.39934634239519,43.0,51.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row45;row46;row47,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,256,-1,response_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,1166100.0670306615,109629.84219277119,1075573.799485861,1320366.8686868686,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row45;row46;row47,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,256,-1,response_mib,MiB,derived,derived_summary,not_auc,true,1.1120796842867484,0.10455116481091613,1.0257471079691516,1.2591999709004102,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row45;row46;row47,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,256,-1,scheduled_refresh_count,count,bench_wide.csv,benchmark,not_auc,true,3.0,0.0,3.0,3.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row45;row46;row47,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,256,-1,search_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,39.7621,3.379411448758495,36.9302,44.5121,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row45;row46;row47,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,256,-1,server_storage_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,39537408.0,325592.4126880109,39085248.0,39838848.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row45;row46;row47,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,256,-1,server_storage_mib,MiB,derived,derived_summary,not_auc,true,37.705810546875,0.31050912159730043,37.27459716796875,37.9932861328125,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row45;row46;row47,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,256,-1,update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,13.320666666666668,2.11291199427604,10.4555,15.4879,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row45;row46;row47,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,32,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row0;row1;row2,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,32,-1,patch_update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,12.987866666666667,0.5428225390391307,12.2308,13.4765,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row0;row1;row2,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,32,-1,refresh_count,count,bench_wide.csv,benchmark,not_auc,true,46.0,2.160246899469287,44.0,49.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row0;row1;row2,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,32,-1,response_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,896524.9063115682,5374.875281698027,889081.089974293,901579.5279503106,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row0;row1;row2,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,32,-1,response_mib,MiB,derived,derived_summary,not_auc,true,0.8549927771678622,0.005125880510042216,0.8478938007109575,0.859813240003882,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row0;row1;row2,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,32,-1,scheduled_refresh_count,count,bench_wide.csv,benchmark,not_auc,true,3.0,0.0,3.0,3.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row0;row1;row2,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,32,-1,search_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,31.838099999999997,0.16816158895538552,31.6055,31.9973,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row0;row1;row2,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,32,-1,server_storage_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,41544917.333333336,85434.2443338085,41424384.0,41612416.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row0;row1;row2,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,32,-1,server_storage_mib,MiB,derived,derived_summary,not_auc,true,39.620320638020836,0.08147644456272936,39.50537109375,39.6846923828125,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row0;row1;row2,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,32,-1,update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,12.987866666666667,0.5428225390391307,12.2308,13.4765,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row0;row1;row2,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,64,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row15;row16;row17,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,64,-1,patch_update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,15.429866666666667,1.4953819497223957,13.345,16.7793,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row15;row16;row17,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,64,-1,refresh_count,count,bench_wide.csv,benchmark,not_auc,true,52.333333333333336,1.247219128924647,51.0,54.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row15;row16;row17,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,64,-1,response_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,897010.6541320747,5404.0565089859765,889533.6966580977,902119.195031056,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row15;row16;row17,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,64,-1,response_mib,MiB,derived,derived_summary,not_auc,true,0.8554560223885295,0.005153709897027947,0.8483254400807358,0.8603279066381988,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row15;row16;row17,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,64,-1,scheduled_refresh_count,count,bench_wide.csv,benchmark,not_auc,true,3.0,0.0,3.0,3.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row15;row16;row17,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,64,-1,search_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,31.673433333333335,0.24112904336797686,31.3326,31.8533,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row15;row16;row17,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,64,-1,server_storage_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,39898005.333333336,112089.14192235074,39782080.0,40049600.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row15;row16;row17,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,64,-1,server_storage_mib,MiB,derived,derived_summary,not_auc,true,38.049702962239586,0.10689653579936098,37.93914794921875,38.19427490234375,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row15;row16;row17,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-Full,hotspot,LOCI-Full,full,100000,1000,0.8,,64,-1,update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,15.429866666666667,1.4953819497223957,13.345,16.7793,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row15;row16;row17,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,128,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row39;row40;row41,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,128,-1,patch_update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,0.40592466666666666,0.009494225133674088,0.395142,0.418245,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row39;row40;row41,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,128,-1,refresh_count,count,bench_wide.csv,benchmark,not_auc,true,3.0,0.0,3.0,3.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row39;row40;row41,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,128,-1,response_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,896296.6347580614,5833.8689946826635,888191.1773778921,901682.4844720496,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row39;row40;row41,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,128,-1,response_mib,MiB,derived,derived_summary,not_auc,true,0.8547750804501165,0.005563611025507606,0.8470451139239236,0.8599114269943711,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row39;row40;row41,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,128,-1,scheduled_refresh_count,count,bench_wide.csv,benchmark,not_auc,true,3.0,0.0,3.0,3.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row39;row40;row41,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,128,-1,search_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,27.473399999999998,0.16798603116529143,27.2374,27.615,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row39;row40;row41,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,128,-1,server_storage_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,30930624.0,99439.20922184903,30797120.0,31035648.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row39;row40;row41,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,128,-1,server_storage_mib,MiB,derived,derived_summary,not_auc,true,29.49774169921875,0.09483261987862494,29.37042236328125,29.597900390625,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row39;row40;row41,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,128,-1,update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,0.40592466666666666,0.009494225133674088,0.395142,0.418245,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row39;row40;row41,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,256,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row54;row55;row56,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,256,-1,patch_update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,0.45818866666666663,0.07662059828067705,0.3807,0.562528,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row54;row55;row56,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,256,-1,refresh_count,count,bench_wide.csv,benchmark,not_auc,true,3.3333333333333335,0.4714045207910317,3.0,4.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row54;row55;row56,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,256,-1,response_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,901464.6756744664,5733.587661505995,893446.0874035989,906516.9093167702,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row54;row55;row56,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,256,-1,response_mib,MiB,derived,derived_summary,not_auc,true,0.8597037083382286,0.005467975293642039,0.8520565866504659,0.8645218938033773,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row54;row55;row56,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,256,-1,scheduled_refresh_count,count,bench_wide.csv,benchmark,not_auc,true,3.0,0.0,3.0,3.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row54;row55;row56,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig12_budget,fig6_tradeoff,paper_full,LOCI-NoCert,hotspot,LOCI-NoCert,nocert,100000,1000,0.8,,256,-1,search_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,27.72113333333333,0.1632887081895824,27.4931,27.8667,3,"0,1,2",artifact_results_sp/raw/paper_full/fig12_budget/bench_wide.csv,row54;row55;row56,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
