paper_fig,benchmark_group,profile,dataset,workload,scheme,variant,N,ops,query_ratio,update_ratio,budget,selectivity,metric_name,metric_unit,metric_source,evaluator,auc_mode,is_paper_metric,mean,std,min,max,sample_count,seeds,source_csv,source_row_id,source_archive_or_run_id,config_file,config_hash,notes
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row3;row4;row5,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,patch_update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,9.820276666666667,0.5580926705803934,9.13302,10.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row3;row4;row5,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,refresh_count,count,bench_wide.csv,benchmark,not_auc,true,36.333333333333336,2.8674417556808756,33.0,40.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row3;row4;row5,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,response_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,736724.9511786221,1062.9150519917948,735229.947545059,737608.1206531223,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row3;row4;row5,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,response_mib,MiB,derived,derived_summary,not_auc,true,0.7025956641947003,0.0010136747856061886,0.7011699176264372,0.7034379202395652,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row3;row4;row5,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,scheduled_refresh_count,count,bench_wide.csv,benchmark,not_auc,true,30.333333333333332,0.4714045207910317,30.0,31.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row3;row4;row5,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,search_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,52.32223333333334,0.15567507471939238,52.1225,52.5023,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row3;row4;row5,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,server_storage_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,214162816.0,322731.53957223747,213772672.0,214563008.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row3;row4;row5,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,server_storage_mib,MiB,derived,derived_summary,not_auc,true,204.2415771484375,0.3077807803842902,203.8695068359375,204.62322998046875,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row3;row4;row5,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,9.820276666666667,0.5580926705803934,9.13302,10.5,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row3;row4;row5,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row6;row7;row8,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,patch_update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,123.92266666666666,6.3068205055232776,118.546,132.774,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row6;row7;row8,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,refresh_count,count,bench_wide.csv,benchmark,not_auc,true,263.6666666666667,9.428090415820632,257.0,277.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row6;row7;row8,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,response_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,18404.813945431662,160.866739110949,18178.781129253395,18540.169470248555,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row6;row7;row8,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,response_mib,MiB,derived,derived_summary,not_auc,true,0.017552198357993758,0.00015341447745413685,0.01733663666653957,0.017681283445595317,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row6;row7;row8,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,scheduled_refresh_count,count,bench_wide.csv,benchmark,not_auc,true,30.333333333333332,0.4714045207910317,30.0,31.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row6;row7;row8,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,search_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,17.91946666666667,0.1682161572369177,17.7792,18.156,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row6;row7;row8,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,server_storage_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,59828272.0,157368.39726789706,59610400.0,59976528.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row6;row7;row8,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,server_storage_mib,MiB,derived,derived_summary,not_auc,true,57.05668640136719,0.1500781986884089,56.848907470703125,57.19807434082031,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row6;row7;row8,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,123.92266666666666,6.3068205055232776,118.546,132.774,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row6;row7;row8,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoProto,skew_hotspot_drift_mix,LOCI-NoProto,noproto,1000000,10000,0.8,,,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row12;row13;row14,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoProto,skew_hotspot_drift_mix,LOCI-NoProto,noproto,1000000,10000,0.8,,,-1,patch_update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,131.93833333333336,1.8643508849522417,130.514,134.572,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row12;row13;row14,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoProto,skew_hotspot_drift_mix,LOCI-NoProto,noproto,1000000,10000,0.8,,,-1,refresh_count,count,bench_wide.csv,benchmark,not_auc,true,263.6666666666667,9.428090415820632,257.0,277.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row12;row13;row14,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoProto,skew_hotspot_drift_mix,LOCI-NoProto,noproto,1000000,10000,0.8,,,-1,response_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,1447152.8722558664,1750.5133226016214,1444680.7666873834,1448502.7928696962,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row12;row13;row14,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoProto,skew_hotspot_drift_mix,LOCI-NoProto,noproto,1000000,10000,0.8,,,-1,response_mib,MiB,derived,derived_summary,not_auc,true,1.3801125261839546,0.0016694195962921347,1.3777549425958475,1.3813999108025514,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row12;row13;row14,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoProto,skew_hotspot_drift_mix,LOCI-NoProto,noproto,1000000,10000,0.8,,,-1,scheduled_refresh_count,count,bench_wide.csv,benchmark,not_auc,true,30.333333333333332,0.4714045207910317,30.0,31.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row12;row13;row14,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoProto,skew_hotspot_drift_mix,LOCI-NoProto,noproto,1000000,10000,0.8,,,-1,search_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,94.96136666666668,0.20884955244279393,94.7245,95.2326,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row12;row13;row14,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoProto,skew_hotspot_drift_mix,LOCI-NoProto,noproto,1000000,10000,0.8,,,-1,server_storage_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,334902613.3333333,817369.5371818605,333775616.0,335688704.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row12;row13;row14,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoProto,skew_hotspot_drift_mix,LOCI-NoProto,noproto,1000000,10000,0.8,,,-1,server_storage_mib,MiB,derived,derived_summary,not_auc,true,319.3880208333333,0.7795043346232038,318.313232421875,320.1376953125,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row12;row13;row14,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoProto,skew_hotspot_drift_mix,LOCI-NoProto,noproto,1000000,10000,0.8,,,-1,update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,131.93833333333336,1.8643508849522417,130.514,134.572,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row12;row13;row14,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row10;row11;row9,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,patch_update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,120.26033333333334,2.790793475379756,117.714,124.145,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row10;row11;row9,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,refresh_count,count,bench_wide.csv,benchmark,not_auc,true,234.66666666666666,9.463379711052259,227.0,248.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row10;row11;row9,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,response_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,1447129.4134760408,1760.9496355186777,1444643.6077066502,1448502.6723575194,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row10;row11;row9,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,response_mib,MiB,derived,derived_summary,not_auc,true,1.3800901541481407,0.00167937243987911,1.3777195050302984,1.3813997958731836,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row10;row11;row9,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,scheduled_refresh_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row10;row11;row9,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,search_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,87.13953333333332,0.32986476353533783,86.8671,87.6037,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row10;row11;row9,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,server_storage_bytes,bytes,bench_wide.csv,benchmark,not_auc,true,238056320.0,931462.798381127,236832128.0,239089664.0,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row10;row11;row9,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,server_storage_mib,MiB,derived,derived_summary,not_auc,true,227.0281982421875,0.8883121475039739,225.8607177734375,228.013671875,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row10;row11;row9,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,paper_full,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,update_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,120.26033333333334,2.790793475379756,117.714,124.145,3,"0,1,2",artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,row10;row11;row9,eval_full_sp,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,
fig8_absolute_cost,fig2_component_ablation,quick,LOCI-Full,skew_hotspot_drift_mix,LOCI-Full,full,50000,500,0.8,,,-1,forced_rollover_count,count,bench_wide.csv,benchmark,not_auc,true,0.0,0.0,0.0,0.0,1,0,artifact_results_sp/raw/quick/fig8_absolute_cost/bench_wide.csv,row3,eval_quick_sp,artifact_results_sp/configs/eval_quick.yaml,cc6a12cb9a41f1f2cd63c8b8edee329f0df3cd7e835606ac1145943d66333671,
fig8_absolute_cost,fig2_component_ablation,quick,LOCI-Full,skew_hotspot_drift_mix,LOCI-Full,full,50000,500,0.8,,,-1,maintenance_latency_ms,ms,bench_wide.csv,benchmark,not_auc,true,2.95014,0.0,2.95014,2.95014,1,0,artifact_results_sp/raw/quick/fig8_absolute_cost/bench_wide.csv,row3,eval_quick_sp,artifact_results_sp/configs/eval_quick.yaml,cc6a12cb9a41f1f2cd63c8b8edee329f0df3cd7e835606ac1145943d66333671,
